CODE;PARENT_CODE;TYPE_CODE;NAME.RU.NAME;NAME.EN.NAME;NAME.UA.NAME;EXT.YAMARKET.0;EXT.ZIP.0;LONGITUDE;LATITUDE;EXT.ZIP_LOWER
0000001967;0000001943;VILLAGE;РџРµСЂРµРєРѕСЃС‹ РїРѕСЃРµР»РѕРє;;РџРµСЂРµРєРѕСЃРё СЃРµР»РёС‰Рµ;;77328;;;
0000001968;0000001943;VILLAGE;РџРѕРґРјРёС…Р°Р№Р»СЏ РїРѕСЃРµР»РѕРє;;РџС–РґРјРёС…Р°Р№Р»СЏ СЃРµР»РёС‰Рµ;;77352;;;
0000001969;0000001943;VILLAGE;РџРёР№Р»Рѕ РїРѕСЃРµР»РѕРє;;РџС–Р№Р»Рѕ СЃРµР»РёС‰Рµ;;77344;;;
0000001970;0000001943;VILLAGE;Р РёРїСЏРЅРєР° РїРѕСЃРµР»РѕРє;;Р С–Рї'СЏРЅРєР° СЃРµР»РёС‰Рµ;;77354;;;
0000001971;0000001943;VILLAGE;РЎСЂРµРґРЅРёР№ Р‘Р°Р±РёРЅ РїРѕСЃРµР»РѕРє;;РЎРµСЂРµРґРЅС–Р№ Р‘Р°Р±РёРЅ СЃРµР»РёС‰Рµ;;77335;;;
0000001972;0000001943;VILLAGE;РЎСЂРµРґРЅРёР№ РЈРіСЂРёРЅРµРІ РїРѕСЃРµР»РѕРє;;РЎРµСЂРµРґРЅС–Р№ РЈРіСЂРёРЅС–РІ СЃРµР»РёС‰Рµ;;77363;;;
0000001973;0000001943;VILLAGE;РЎРёРІРєР°-Р’РѕР№РЅРёР»РѕРІСЃРєР°СЏ РїРѕСЃРµР»РѕРє;;РЎС–РІРєР°-Р’РѕР№РЅРёР»С–РІСЃСЊРєР° СЃРµР»РёС‰Рµ;;77365;;;
0000001974;0000001943;VILLAGE;РЎРёРІРєР°-РљР°Р»СѓС€СЃРєР°СЏ РїРѕСЃРµР»РѕРє;;РЎС–РІРєР°-РљР°Р»СѓСЃСЊРєР° СЃРµР»РёС‰Рµ;;77342;;;
0000001975;0000001943;VILLAGE;РЎС‚Р°РЅСЊРєРѕРІР° РїРѕСЃРµР»РѕРє;;РЎС‚Р°РЅСЊРєРѕРІР° СЃРµР»РёС‰Рµ;;77321;;;
0000001976;0000001943;VILLAGE;РЎС‚Р°СЂС‹Р№ РЈРіСЂРёРЅРѕРІ РїРѕСЃРµР»РѕРє;;РЎС‚Р°СЂРёР№ РЈРіСЂРёРЅС–РІ СЃРµР»РёС‰Рµ;;77362;;;
0000001977;0000001943;VILLAGE;РЎС‚СѓРґРёРЅРєР° РїРѕСЃРµР»РѕРє;;РЎС‚СѓРґС–РЅРєР° СЃРµР»РёС‰Рµ;;77334;;;
0000001978;0000001943;VILLAGE;РўРѕРјР°С€РѕРІС†С‹ РїРѕСЃРµР»РѕРє;;РўРѕРјР°С€С–РІС†С– СЃРµР»РёС‰Рµ;;77327;;;
0000001979;0000001943;VILLAGE;РўСѓР¶РёР»РѕРІ РїРѕСЃРµР»РѕРє;;РўСѓР¶РёР»С–РІ СЃРµР»РёС‰Рµ;;77346;;;
0000001980;0000001943;VILLAGE;Р¦РІРµС‚РѕРІР°СЏ РїРѕСЃРµР»РѕРє;;Р¦РІС–С‚РѕРІР° СЃРµР»РёС‰Рµ;;77364;;;
0000001981;0000001733;SUBREGION;РљРѕР»РѕРјС‹Р№СЃРєРёР№ СЂР°Р№РѕРЅ;;РљРѕР»РѕРјРёР№СЃСЊРєРёР№ СЂР°Р№РѕРЅ;;;;;
0000001982;0000001981;VILLAGE;Р‘Р°Р±СЏРЅРєР° РїРѕСЃРµР»РѕРє;;Р‘Р°Р±'СЏРЅРєР° СЃРµР»РёС‰Рµ;;78228;;;
0000001983;0000001981;VILLAGE;Р‘РѕРіРѕСЂРѕРґРёС‡РёРЅ РїРѕСЃРµР»РѕРє;;Р‘РѕРіРѕСЂРѕРґРёС‡РёРЅ СЃРµР»РёС‰Рµ;;78238;;;
0000001984;0000001981;VILLAGE;Р‘РѕР»СЊС€Р°СЏ РљР°РјРµРЅРєР° РїРѕСЃРµР»РѕРє;;Р’РµР»РёРєР° РљР°Рј'СЏРЅРєР° СЃРµР»РёС‰Рµ;;78244;;;
0000001985;0000001981;VILLAGE;Р‘РѕР»СЊС€РѕР№ РљР»СЋС‡РµРІ СЃРµР»Рѕ;;Р’РµР»РёРєРёР№ РљР»СЋС‡С–РІ СЃРµР»Рѕ;;78276;;;
0000001986;0000001981;VILLAGE;Р’РµСЂС…РЅРёР№ Р’РµСЂР±РёР¶ РїРѕСЃРµР»РѕРє;;Р’РµСЂС…РЅС–Р№ Р’РµСЂР±С–Р¶ СЃРµР»РёС‰Рµ;;78216;;;
0000001987;0000001981;VILLAGE;Р’РѕСЂРѕРЅР° РїРѕСЃРµР»РѕРє;;Р’РѕСЂРѕРЅР° СЃРµР»РёС‰Рµ;;78222;;;
0000001988;0000001981;VILLAGE;Р’РѕСЃРєСЂРµСЃРёРЅС†С‹ РїРѕСЃРµР»РѕРє;;Р’РѕСЃРєСЂРµСЃРёРЅС†С– СЃРµР»РёС‰Рµ;;78213;;;
0000001989;0000001981;VILLAGE;РђРЅРЅРѕРІ РїРѕСЃРµР»РѕРє;;Р“Р°РЅРЅС–РІ СЃРµР»РёС‰Рµ;;78283;;;
0000001990;0000001981;VILLAGE;Р“РІРѕР·РґРµС† РїРѕСЃРµР»РѕРє;;Р“РІС–Р·РґРµС†СЊ СЃРµР»РёС‰Рµ;;78260;;;
0000001991;0000001981;VILLAGE;Р“РѕРґС‹-Р”РѕР±СЂРѕРІРѕРґРєР° РїРѕСЃРµР»РѕРє;;Р“РѕРґРё-Р”РѕР±СЂРѕРІС–РґРєР° СЃРµР»РёС‰Рµ;;78246;;;
0000001992;0000001981;VILLAGE;Р“РѕР»РѕСЃРєРѕРІ РїРѕСЃРµР»РѕРє;;Р“РѕР»РѕСЃРєС–РІ СЃРµР»РёС‰Рµ;;78231;;;
0000001993;0000001981;VILLAGE;Р“СЂР°Р±РёС‡ РїРѕСЃРµР»РѕРє;;Р“СЂР°Р±РёС‡ СЃРµР»РёС‰Рµ;;78225;;;
0000001994;0000001981;VILLAGE;Р“СЂСѓС€РµРІ РїРѕСЃРµР»РѕРє;;Р“СЂСѓС€С–РІ СЃРµР»РёС‰Рµ;;78285;;;
0000001995;0000001981;VILLAGE;Р”РµР±РµСЃР»Р°РІС†С‹ РїРѕСЃРµР»РѕРє;;Р”РµР±РµСЃР»Р°РІС†С– СЃРµР»РёС‰Рµ;;78290;;;
0000001996;0000001981;VILLAGE;Р”Р¶СѓСЂРєРѕРІ РїРѕСЃРµР»РѕРє;;Р”Р¶СѓСЂРєС–РІ СЃРµР»РёС‰Рµ;;78252;;;
0000001997;0000001981;VILLAGE;Р–СѓРєРѕС‚РёРЅ РїРѕСЃРµР»РѕРє;;Р–СѓРєРѕС‚РёРЅ СЃРµР»РёС‰Рµ;;78237;;;
0000001998;0000001981;VILLAGE;Р—Р°РіР°Р№РїРѕР»СЊ РїРѕСЃРµР»РѕРє;;Р—Р°РіР°Р№РїС–Р»СЊ СЃРµР»РёС‰Рµ;;78264;;;
0000001999;0000001981;VILLAGE;Р—Р°Р»СѓС‡СЊРµ РїРѕСЃРµР»РѕРє;;Р—Р°Р»СѓС‡С‡СЏ СЃРµР»РёС‰Рµ;;78284;;;
0000002000;0000001981;VILLAGE;Р—Р°РјСѓР»РёРЅС†С‹ РїРѕСЃРµР»РѕРє;;Р—Р°РјСѓР»РёРЅС†С– СЃРµР»РёС‰Рµ;;78292;;;
0000002001;0000001981;CITY;;;С–РІР°РЅС–РІРєР°;;;;;
0000002002;0000001981;VILLAGE;РљР°Р·Р°РЅРѕРІ РїРѕСЃРµР»РѕРє;;РљР°Р·Р°РЅС–РІ СЃРµР»РёС‰Рµ;;78241;;;
0000002003;0000001981;VILLAGE;РљРёР№РґР°РЅС†С‹ РїРѕСЃРµР»РѕРє;;РљРёР№РґР°РЅС†С– СЃРµР»РёС‰Рµ;;78270;;;
0000002004;0000001981;VILLAGE;РљРЅСЏР¶РґРІРѕСЂ РїРѕСЃРµР»РѕРє;;РљРЅСЏР¶РґРІС–СЂ СЃРµР»РёС‰Рµ;;78294;;;
0000002005;0000001981;VILLAGE;РљРѕР±С‹Р»РµС† РїРѕСЃРµР»РѕРє;;РљРѕР±РёР»РµС†СЊ СЃРµР»РёС‰Рµ;;78266;;;
0000002006;0000001981;VILLAGE;РљРѕРІР°Р»РµРІРєР° РїРѕСЃРµР»РѕРє;;РљРѕРІР°Р»С–РІРєР° СЃРµР»РёС‰Рµ;;78293;;;
0000002007;0000001981;CITY;РљРѕР»РѕРјС‹СЏ;;РљРѕР»РѕРјРёСЏ;;78203;;;
0000002008;0000001981;VILLAGE;РљРѕСЂРЅРёС‡ РїРѕСЃРµР»РѕРє;;РљРѕСЂРЅРёС‡ СЃРµР»РёС‰Рµ;;78215;;;
0000002009;0000001981;VILLAGE;РљРѕСЂРѕР»РµРІРєР° РїРѕСЃРµР»РѕРє;;РљРѕСЂРѕР»С–РІРєР° СЃРµР»РёС‰Рµ;;78214;;;
0000002010;0000001981;VILLAGE;РљРѕСЂС€РµРІ РїРѕСЃРµР»РѕРє;;РљРѕСЂС€С–РІ СЃРµР»РёС‰Рµ;;78240;;;
0000002011;0000001981;VILLAGE;РљСЂР°РїРёРІРёС‰Рµ РїРѕСЃРµР»РѕРє;;РљСЂРѕРїРёРІРёС‰Рµ СЃРµР»РёС‰Рµ;;78282;;;
0000002012;0000001981;VILLAGE;Р›РµСЃРєРё РїРѕСЃРµР»РѕРє;;Р›С–СЃРєРё СЃРµР»РёС‰Рµ;;78242;;;
0000002013;0000001981;VILLAGE;Р›РµСЃРЅР°СЏ РЎР»РѕР±РѕРґРєР° РїРѕСЃРµР»РѕРє;;Р›С–СЃРЅР° РЎР»РѕР±С–РґРєР° СЃРµР»РёС‰Рµ;;78257;;;
0000002014;0000001981;VILLAGE;Р›РµСЃРЅРѕР№ РҐР»РµР±РёС‡РёРЅ РїРѕСЃРµР»РѕРє;;Р›С–СЃРЅРёР№ РҐР»С–Р±РёС‡РёРЅ СЃРµР»РёС‰Рµ;;78234;;;
0000002015;0000001981;VILLAGE;РњР°Р»Р°СЏ РљР°РјРµРЅРЅР°СЏ РїРѕСЃРµР»РѕРє;;РњР°Р»Р° РљР°Рј'СЏРЅРєР° СЃРµР»РёС‰Рµ;;78247;;;
0000002016;0000001981;CITY;;;РњР°Р»Р° РЎР»РѕР±С–РґРєР°;;;;;
0000002017;0000001981;VILLAGE;РњР°Р»С‹Р№ Р“РІРѕР·РґРµС† РїРѕСЃРµР»РѕРє;;РњР°Р»РёР№ Р“РІС–Р·РґРµС†СЊ СЃРµР»РёС‰Рµ;;78263;;;
0000002018;0000001981;VILLAGE;РњР°Р»С‹Р№ РљР»СЋС‡РµРІ РїРѕСЃРµР»РѕРє;;РњР°Р»РёР№ РљР»СЋС‡С–РІ СЃРµР»РёС‰Рµ;;78277;;;
0000002019;0000001981;VILLAGE;РњР°СЂРєРѕРІРєР° РїРѕСЃРµР»РѕРє;;РњР°СЂРєС–РІРєР° СЃРµР»РёС‰Рµ;;78273;;;
0000002020;0000001981;VILLAGE;РњР°С‚РµРµРІС†С‹ РїРѕСЃРµР»РѕРє;;РњР°С‚РµС—РІС†С– СЃРµР»РёС‰Рµ;;78267;;;
0000002021;0000001981;VILLAGE;РњС‹С€РёРЅ РїРѕСЃРµР»РѕРє;;РњРёС€РёРЅ СЃРµР»РёС‰Рµ;;78280;;;
0000002022;0000001981;VILLAGE;РњРѕР»РѕРґРёР»РѕРІ СЃРµР»Рѕ;;РњРѕР»РѕРґРёР»С–РІ СЃРµР»Рѕ;;78232;;;
0000002023;0000001981;VILLAGE;РњРѕР»РѕРґСЏС‚РёРЅ РїРѕСЃРµР»РѕРє;;РњРѕР»РѕРґСЏС‚РёРЅ СЃРµР»РёС‰Рµ;;78271;;;
0000002024;0000001981;VILLAGE;РќР°Р·РёСЂРЅР°СЏ РїРѕСЃРµР»РѕРє;;РќР°Р·С–СЂРЅР° СЃРµР»РёС‰Рµ;;78265;;;
0000002025;0000001981;VILLAGE;РќРёР¶РЅРёР№ Р’РµСЂР±РёР¶ РїРѕСЃРµР»РѕРє;;РќРёР¶РЅС–Р№ Р’РµСЂР±С–Р¶ СЃРµР»РёС‰Рµ;;78218;;;
0000002026;0000001981;VILLAGE;РќРёР¶РЅСЏСЏ Р’РµР»РµСЃРЅРёС†Р° РїРѕСЃРµР»РѕРє;;РќРёР¶РЅСЏ Р’РµР»РµСЃРЅРёС†СЏ СЃРµР»РёС‰Рµ;;78221;;;
0000002027;0000001981;VILLAGE;РћСЃС‚Р°РїРєРёРІС†С‹ РїРѕСЃРµР»РѕРє;;РћСЃС‚Р°РїРєС–РІС†С– СЃРµР»РёС‰Рµ;;78262;;;
0000002028;0000001981;VILLAGE;РћС‚С‹РЅРёСЏ РїРіС‚;;РћС‚РёРЅС–СЏ СЃРјС‚;;78223;;;
0000002029;0000001981;VILLAGE;РџРµСЂРµСЂС‹РІ РїРѕСЃРµР»РѕРє;;РџРµСЂРµСЂРёРІ СЃРµР»РёС‰Рµ;;78268;;;
0000002030;0000001981;VILLAGE;РџРµС‡РµРЅРµР¶РёРЅ РїРѕСЃРµР»РѕРє;;РџРµС‡РµРЅС–Р¶РёРЅ СЃРµР»РёС‰Рµ;;78274;;;
0000002031;0000001981;VILLAGE;РџРёР»РёРїС‹ РїРѕСЃРµР»РѕРє;;РџРёР»РёРїРё СЃРµР»РёС‰Рµ;;78281;;;
0000002032;0000001981;VILLAGE;РџРѕРґРіР°Р№С‡РёРєРё РїРѕСЃРµР»РѕРє;;РџС–РґРіР°Р№С‡РёРєРё СЃРµР»РёС‰Рµ;;78256;;;
0000002033;0000001981;VILLAGE;РџСЏРґРёРєРё РїРѕСЃРµР»РѕРє;;Рџ'СЏРґРёРєРё СЃРµР»РёС‰Рµ;;78254;;;
0000002034;0000001981;VILLAGE;Р Р°РєРѕРІС‡РёРє РїРѕСЃРµР»РѕРє;;Р Р°РєС–РІС‡РёРє СЃРµР»РёС‰Рµ;;78248;;;
0000002035;0000001981;VILLAGE;Р СѓРЅРіСѓСЂС‹ РїРѕСЃРµР»РѕРє;;Р СѓРЅРіСѓСЂРё СЃРµР»РёС‰Рµ;;78272;;;
0000002036;0000001981;VILLAGE;РЎРµРґР»РёС‰Рµ РїРѕСЃРµР»РѕРє;;РЎС–РґР»РёС‰Рµ СЃРµР»РёС‰Рµ;;78233;;;
0000002037;0000001981;VILLAGE;РЎРєРѕРїРѕРІРєР° РїРѕСЃРµР»РѕРє;;РЎРєРѕРїС–РІРєР° СЃРµР»РёС‰Рµ;;78235;;;
0000002038;0000001981;VILLAGE;РЎРѕРїРѕРІ РїРѕСЃРµР»РѕРє;;РЎРѕРїС–РІ СЃРµР»РёС‰Рµ;;78217;;;
0000002039;0000001981;VILLAGE;РЎРїР°СЃ РїРѕСЃРµР»РѕРє;;РЎРїР°СЃ СЃРµР»РёС‰Рµ;;78219;;;
0000002040;0000001981;VILLAGE;РЎС‚Р°СЂС‹Р№ Р“РІРѕР·РґРµС† РїРѕСЃРµР»РѕРє;;РЎС‚Р°СЂРёР№ Р“РІС–Р·РґРµС†СЊ СЃРµР»РёС‰Рµ;;78261;;;
0000002041;0000001981;VILLAGE;РЎС‚СЂСѓРїРєРѕРІ РїРѕСЃРµР»РѕРє;;РЎС‚СЂСѓРїРєС–РІ СЃРµР»РёС‰Рµ;;78227;;;
0000002042;0000001981;VILLAGE;РўРѕРІРјР°С‡РёРє РїРѕСЃРµР»РѕРє;;РўРѕРІРјР°С‡РёРє СЃРµР»РёС‰Рµ;;78250;;;
0000002043;0000001981;VILLAGE;РўСЂРѕСЃС‚СЏРЅРєР° РїРѕСЃРµР»РѕРє;;РўСЂРѕСЃС‚СЏРЅРєР° СЃРµР»РёС‰Рµ;;78286;;;
0000002044;0000001981;VILLAGE;РўСѓСЂРєР° РїРѕСЃРµР»РѕРє;;РўСѓСЂРєР° СЃРµР»РёС‰Рµ;;78253;;;
0000002045;0000001981;CITY;;;Р¤Р°С‚С–РІС†С–;;;;;
0000002046;0000001981;VILLAGE;Р¦РµРЅСЏРІР° РїРѕСЃРµР»РѕРє;;Р¦РµРЅСЏРІР° СЃРµР»РёС‰Рµ;;78255;;;
0000002047;0000001981;VILLAGE;Р§РµСЂРµРјС…РѕРІ РїРѕСЃРµР»РѕРє;;Р§РµСЂРµРјС…С–РІ СЃРµР»РёС‰Рµ;;78236;;;
0000002048;0000001981;VILLAGE;РЁРµРїР°СЂРѕРІС†С‹ РїРѕСЃРµР»РѕРє;;РЁРµРїР°СЂС–РІС†С– СЃРµР»РёС‰Рµ;;78249;;;
0000002049;0000001733;SUBREGION;РљРѕСЃРѕРІСЃРєРёР№ СЂР°Р№РѕРЅ;;РљРѕСЃС–РІСЃСЊРєРёР№ СЂР°Р№РѕРЅ;;;;;
0000002050;0000002049;VILLAGE;РђРєСЂРµС€РѕСЂС‹ СЃРµР»Рѕ;;РђРєСЂРµС€РѕСЂРё СЃРµР»Рѕ;;78618;;;
0000002051;0000002049;VILLAGE;Р‘Р°Р±РёРЅ СЃРµР»Рѕ;;Р‘Р°Р±РёРЅ СЃРµР»Рѕ;;78651;;;
0000002052;0000002049;VILLAGE;Р‘Р°РЅСЏ-Р‘РµСЂРµР·РѕРІ СЃРµР»Рѕ;;Р‘Р°РЅСЏ-Р‘РµСЂРµР·С–РІ СЃРµР»Рѕ;;78610;;;
0000002053;0000002049;VILLAGE;Р‘СЂСѓСЃС‚СѓСЂРѕРІ СЃРµР»Рѕ;;Р‘СЂСѓСЃС‚СѓСЂС–РІ СЃРµР»Рѕ;;78641;;;
0000002054;0000002049;VILLAGE;Р‘РѕР»СЊС€РѕР№ Р РѕР¶РёРЅ СЃРµР»Рѕ;;Р’РµР»РёРєРёР№ Р РѕР¶РёРЅ СЃРµР»Рѕ;;78654;;;
0000002055;0000002049;VILLAGE;Р’РµСЂР±РѕРІРµС† СЃРµР»Рѕ;;Р’РµСЂР±РѕРІРµС†СЊ СЃРµР»Рѕ;;78605;;;
0000002056;0000002049;VILLAGE;Р’С‹Р¶РЅРёР№ Р‘РµСЂРµР·РёРІ СЃРµР»Рѕ;;Р’РёР¶РЅС–Р№ Р‘РµСЂРµР·С–РІ СЃРµР»Рѕ;;78613;;;
0000002057;0000002049;CITY;;;Р“С–СЂСЃСЊРєРµ;;;;;
0000002058;0000002049;VILLAGE;Р“РѕСЂРѕРґ СЃРµР»Рѕ;;Р“РѕСЂРѕРґ СЃРµР»Рѕ;;78652;;;
0000002059;0000002049;VILLAGE;РљРѕР±Р°РєРё СЃРµР»Рѕ;;РљРѕР±Р°РєРё СЃРµР»Рѕ;;78660;;;
0000002060;0000002049;CITY;РљРѕСЃРѕРІ;;РљРѕСЃС–РІ;;78600;;;
0000002061;0000002049;CITY;РљСѓС‚С‹;;РљСѓС‚Рё;;78665;;;
0000002062;0000002049;VILLAGE;Р›СЋС‡Р° СЃРµР»Рѕ;;Р›СЋС‡Р° СЃРµР»Рѕ;;78616;;;
0000002063;0000002049;VILLAGE;Р›СЋС‡РєРё СЃРµР»Рѕ;;Р›СЋС‡РєРё СЃРµР»Рѕ;;78612;;;
0000002064;0000002049;VILLAGE;РњР°Р»С‹Р№ Р РѕР¶РёРЅ СЃРµР»Рѕ;;РњР°Р»РёР№ Р РѕР¶РёРЅ СЃРµР»Рѕ;;78655;;;
0000002065;0000002049;VILLAGE;РќРёР¶РЅРёР№ Р‘РµСЂРµР·РѕРІ РїРѕСЃРµР»РѕРє;;РќРёР¶РЅС–Р№ Р‘РµСЂРµР·С–РІ СЃРµР»РёС‰Рµ;;78615;;;
0000002066;0000002049;VILLAGE;РџРёСЃС‚РёРЅСЊ РїРѕСЃРµР»РѕРє;;РџС–СЃС‚РёРЅСЊ СЃРµР»РёС‰Рµ;;78633;;;
0000002067;0000002049;VILLAGE;РџСЂРѕРєСѓСЂР°РІР° СЃРµР»Рѕ;;РџСЂРѕРєСѓСЂР°РІР° СЃРµР»Рѕ;;78625;;;
0000002068;0000002049;VILLAGE;Р С‹Р±РЅРѕРµ СЃРµР»Рѕ;;Р РёР±РЅРµ СЃРµР»Рѕ;;78661;;;
0000002069;0000002049;VILLAGE;Р РµС‡РєР° РїРѕСЃРµР»РѕРє;;Р С–С‡РєР° СЃРµР»РёС‰Рµ;;78643;;;
0000002070;0000002049;VILLAGE;Р РѕР¶РЅРѕРІ РїРѕСЃРµР»РѕРє;;Р РѕР¶РЅС–РІ СЃРµР»РёС‰Рµ;;78635;;;
0000002071;0000002049;VILLAGE;Р РѕР·С‚РѕРєРё РїРѕСЃРµР»РѕРє;;Р РѕР·С‚РѕРєРё СЃРµР»РёС‰Рµ;;78656;;;
0000002072;0000002049;VILLAGE;РЎСЂРµРґРЅРёР№ Р‘РµСЂРµР·РѕРІ СЃРµР»Рѕ;;РЎРµСЂРµРґРЅС–Р№ Р‘РµСЂРµР·С–РІ СЃРµР»Рѕ;;78614;;;
0000002073;0000002049;VILLAGE;РЎРјРѕРґРЅР° СЃРµР»Рѕ;;РЎРјРѕРґРЅР° СЃРµР»Рѕ;;78607;;;
0000002074;0000002049;VILLAGE;РЎРЅРёРґР°РІРєР° СЃРµР»Рѕ;;РЎРЅС–РґР°РІРєР° СЃРµР»Рѕ;;78645;;;
0000002075;0000002049;VILLAGE;РЎРѕРєРѕР»РѕРІРєР° СЃРµР»Рѕ;;РЎРѕРєРѕР»С–РІРєР° СЃРµР»Рѕ;;78650;;;
0000002076;0000002049;VILLAGE;РЎС‚Р°СЂС‹Р№ РљРѕСЃРѕРІ СЃРµР»Рѕ;;РЎС‚Р°СЂРёР№ РљРѕСЃС–РІ СЃРµР»Рѕ;;78606;;;
0000002077;0000002049;VILLAGE;РЎС‚Р°СЂС‹Рµ РљСѓС‚С‹ РїРѕСЃРµР»РѕРє;;РЎС‚Р°СЂС– РљСѓС‚Рё СЃРµР»РёС‰Рµ;;78663;;;
0000002078;0000002049;VILLAGE;РЎС‚РѕРїС‡Р°С‚РѕРІ РїРѕСЃРµР»РѕРє;;РЎС‚РѕРїС‡Р°С‚С–РІ СЃРµР»РёС‰Рµ;;78620;;;
0000002079;0000002049;VILLAGE;РўРµРєСѓС‡РµРµ СЃРµР»Рѕ;;РўРµРєСѓС‡Рµ СЃРµР»Рѕ;;78617;;;
0000002080;0000002049;VILLAGE;РўСЂР°С‡ СЃРµР»Рѕ;;РўСЂР°С‡ СЃРµР»Рѕ;;78631;;;
0000002081;0000002049;VILLAGE;РўСЋРґРѕРІ СЃРµР»Рѕ;;РўСЋРґС–РІ СЃРµР»Рѕ;;78653;;;
0000002082;0000002049;VILLAGE;РЈС‚РѕСЂРѕРїС‹ СЃРµР»Рѕ;;РЈС‚РѕСЂРѕРїРё СЃРµР»Рѕ;;78622;;;
0000002083;0000002049;VILLAGE;РҐРёРјС‡РёРЅ СЃРµР»Рѕ;;РҐРёРјС‡РёРЅ СЃРµР»Рѕ;;78632;;;
0000002084;0000002049;VILLAGE;Р§РµСЂРіР°РЅРѕРІРєР° СЃРµР»Рѕ;;Р§РµСЂРіР°РЅС–РІРєР° СЃРµР»Рѕ;;78664;;;
0000002085;0000002049;VILLAGE;РЁРµРїРѕС‚ СЃРµР»Рѕ;;РЁРµРїС–С‚ СЃРµР»Рѕ;;78642;;;
0000002086;0000002049;VILLAGE;РЁРµС€РѕСЂС‹ СЃРµР»Рѕ;;РЁРµС€РѕСЂРё СЃРµР»Рѕ;;78623;;;
0000002087;0000001733;SUBREGION;РќР°РґРІРёСЂРЅСЏРЅСЃРєРёР№ СЂР°Р№РѕРЅ;;РќР°РґРІС–СЂРЅСЏРЅСЃСЊРєРёР№ СЂР°Р№РѕРЅ;;;;;
0000002088;0000002087;VILLAGE;Р‘С‹СЃС‚СЂРёС†Р° РїРѕСЃРµР»РѕРє;;Р‘РёСЃС‚СЂРёС†СЏ СЃРµР»РёС‰Рµ;;78436;;;
0000002089;0000002087;VILLAGE;Р‘С‹С‚РєРѕРІ РїРіС‚;;Р‘РёС‚РєС–РІ СЃРјС‚;;78430;;;
0000002090;0000002087;VILLAGE;Р‘РµР»С‹Рµ РћСЃР»Р°РІС‹ РїРѕСЃРµР»РѕРє;;Р‘С–Р»С– РћСЃР»Р°РІРё СЃРµР»РёС‰Рµ;;78460;;;
0000002091;0000002087;VILLAGE;Р’РµСЂС…РЅРёР№ РњР°Р№РґР°РЅ РїРѕСЃРµР»РѕРє;;Р’РµСЂС…РЅС–Р№ РњР°Р№РґР°РЅ СЃРµР»РёС‰Рµ;;78452;;;
0000002092;0000002087;VILLAGE;Р’РѕР»РѕСЃРѕРІ РїРѕСЃРµР»РѕРє;;Р’РѕР»РѕСЃС–РІ СЃРµР»РёС‰Рµ;;78412;;;
0000002093;0000002087;VILLAGE;Р“Р°РІСЂРёР»РѕРІРєР° РїРѕСЃРµР»РѕРє;;Р“Р°РІСЂРёР»С–РІРєР° СЃРµР»РёС‰Рµ;;78414;;;
0000002094;0000002087;VILLAGE;Р“РІРѕР·Рґ РїРѕСЃРµР»РѕРє;;Р“РІС–Р·Рґ СЃРµР»РёС‰Рµ;;78423;;;
0000002095;0000002087;VILLAGE;Р”РµР»СЏС‚РёРЅ РїРіС‚;;Р”РµР»СЏС‚РёРЅ СЃРјС‚;;78442;;;
0000002096;0000002087;VILLAGE;Р”РѕР±СЂРѕС‚РѕРІ РїРѕСЃРµР»РѕРє;;Р”РѕР±СЂРѕС‚С–РІ СЃРµР»РёС‰Рµ;;78454;;;
0000002097;0000002087;VILLAGE;Р—Р°СЂРµС‡СЊРµ РїРѕСЃРµР»РѕРє;;Р—Р°СЂС–С‡С‡СЏ СЃРµР»РёС‰Рµ;;78445;;;
0000002098;0000002087;VILLAGE;Р—РµР»РµРЅР°СЏ РїРѕСЃРµР»РѕРє;;Р—РµР»РµРЅР° СЃРµР»РёС‰Рµ;;78433;;;
0000002099;0000002087;VILLAGE;РљР°РјРµРЅРЅРѕРµ РїРѕСЃРµР»РѕРє;;РљР°РјС–РЅРЅРµ СЃРµР»РёС‰Рµ;;78411;;;
0000002100;0000002087;VILLAGE;РљСЂР°СЃРЅР°СЏ РїРѕСЃРµР»РѕРє;;РљСЂР°СЃРЅР° СЃРµР»РёС‰Рµ;;78451;;;
0000002101;0000002087;VILLAGE;Р›Р°РЅС‡РёРЅ РїРіС‚;;Р›Р°РЅС‡РёРЅ СЃРјС‚;;78455;;;
0000002102;0000002087;VILLAGE;Р›РµСЃРЅР°СЏ РўР°СЂРЅРѕРІРёС†Р° РїРѕСЃРµР»РѕРє;;Р›С–СЃРЅР° РўР°СЂРЅРѕРІРёС†СЏ СЃРµР»РёС‰Рµ;;78422;;;
0000002103;0000002087;VILLAGE;Р›РѕРµРІР°СЏ РїРѕСЃРµР»РѕРє;;Р›РѕС”РІР° СЃРµР»РёС‰Рµ;;78440;;;
0000002104;0000002087;VILLAGE;РњР°РєСЃРёРјРµС† РїРѕСЃРµР»РѕРє;;РњР°РєСЃРёРјРµС†СЊ СЃРµР»РёС‰Рµ;;78434;;;
0000002105;0000002087;VILLAGE;РњРѕР»РѕРґРєРѕРІ РїРѕСЃРµР»РѕРє;;РњРѕР»РѕРґРєС–РІ СЃРµР»РёС‰Рµ;;78424;;;
0000002106;0000002087;CITY;РќР°РґРІРёСЂРЅР°;;РќР°РґРІС–СЂРЅР°;;78400;;;
